,Accommodation and food services,"Arts, entertainment, and recreation",Construction,Durable goods,Educational services,Finance and insurance,Government,Health care and social assistance,Information,Mining,Nondurable goods,"Other services, except government",Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Wholesale trade,mismatch_index,mismatch_trend,mismatch_cycle
2001-12-01,0.0017552131707209426,0.0008835583600488302,0.0037932975784205295,0.001115178722568865,0.00022229994022413598,0.004275665678988754,0.004323234094464027,0.004412991338820437,0.0015580801124092966,0.003091316275655458,0.000830951406876817,0.0013565450595917953,0.014174358909102795,0.003446562171839569,0.003207410580902159,0.0014353194673397914,0.003224583921283224,-0.038565040153495156,-0.03450075409594748,-0.004064286057547675
2002-01-01,0.0014889660914469201,0.0008834262476582485,0.0034176407783079975,0.0011778120478185363,0.00027147754081114023,0.005701036582559396,0.003641254851906785,0.004197734991831251,0.0013923290102360755,0.0026630363283282757,0.0009953630853772053,0.0011174683959947027,0.014381909422941312,0.004300880209111346,0.0030611459991149448,0.0012518397999852066,0.003249097804590535,-0.03348998166939454,-0.03356542677853484,7.544510914030134e-05
2002-02-01,0.001556542131521375,0.001018925179734845,0.003489733771536722,0.0012118142638906267,0.00033584030699363603,0.0034147836408330847,0.004377006530518447,0.004386485140265895,0.0014961965294487353,0.0031319643185416537,0.0011553027508971448,0.001012575764445193,0.013824357372243024,0.004927238477392426,0.003082480880088726,0.0012299836786861102,0.003591105013418948,-0.03660266401384238,-0.0325702799912663,-0.00403238402257608
2002-03-01,0.001496655289373513,0.001106018116816382,0.003911139649225234,0.0011344183408665397,0.0002725278360704522,0.004934063755886937,0.004137706302942959,0.004252597047932265,0.001440096385675032,0.0010439976569153173,0.00101477955038249,0.0010938496412739552,0.015727719339847464,0.002541249306095579,0.0030292210937635207,0.00127939185490919,0.005504926445185264,-0.021411290813990513,-0.03174779365610811,0.010336502842117595
2002-04-01,0.0015741321879869938,0.000988045717359617,0.0033879938880270214,0.0012667135590076044,0.0002664525608218518,0.004536443417638911,0.004234149748660276,0.004308032105334633,0.0013853288040255325,0.0021552146072339297,0.001027860402996935,0.0011010155675349061,0.015101303375454563,0.00491146586939386,0.0031717808500167314,0.001568750888037177,0.0038374813613683088,-0.032472139687044654,-0.03173368609728415,-0.0007384535897605043
2002-05-01,0.0015577805361728318,0.0010420319440051422,0.003677751904076306,0.0013432197954212992,0.0002288561731945088,0.0041453113637309625,0.004346426217010297,0.003960767308408138,0.0015402017469950558,0.0013072031029177722,0.0009281763281529683,0.001072982410693503,0.017642990624115354,0.004210391012510863,0.0029767075833751428,0.0015611490498491354,0.003545221442215649,-0.027235778610570582,-0.03213002535480655,0.004894246744235969
2002-06-01,0.0014979218173137368,0.0008565668900734687,0.004329540541153678,0.0013671654049016956,0.00044088778966505117,0.004415021026714205,0.004050957521808098,0.004162192630565451,0.0011756805394414617,0.001983683756837988,0.001043450676459788,0.000848984463542367,0.01470928524613967,0.004901102179149312,0.0030396715114007107,0.0012321071031189425,0.004194788510713449,-0.0388731183555413,-0.03261272482766346,-0.006260393527877842
2002-07-01,0.0016090063470352522,0.0007259742658960597,0.0034744793474024353,0.0014752999476068222,0.00026561422166457017,0.004651632515210568,0.004020686550764803,0.004170126782663406,0.0016016580689689232,0.001605852486016106,0.0010020951302438905,0.0009581822662645375,0.016776800788025042,0.0039386849871578,0.0031356057055921555,0.001103429117317558,0.003447833489452556,-0.03602986606308267,-0.032368273240419465,-0.0036615928226632066
2002-08-01,0.0015227154376539387,0.0009105380874751099,0.003695758840040815,0.0013926384793915062,0.00021658412835664034,0.004440138301227451,0.004386654475912844,0.00416629037363433,0.0013161466257272003,0.001985937164677573,0.0009629596002727247,0.0009754409239652382,0.01638388608096026,0.0032672510215289215,0.0029019411578382536,0.0014785685898801868,0.003813347389774846,-0.031382705235744046,-0.031209198670426985,-0.00017350656531706088
2002-09-01,0.0015819160343553663,0.0006282985140171925,0.00456934374593587,0.0013755611694425546,0.00025131191197905894,0.0033841296479782965,0.004473932246955872,0.004452728908750123,0.0012412187220454374,0.0016624613317609356,0.0010622357947942386,0.0011128026212122257,0.01701373768093984,0.0033419105984946592,0.0030419584727643186,0.001152612750877565,0.003878329673399045,-0.03022078225627589,-0.029314188477304673,-0.0009065937789712181
2002-10-01,0.0013636894600665664,0.0007960550350275258,0.003952777149853259,0.0011627684362637207,0.00018815282150080293,0.004213204069196371,0.0035507132436300463,0.003604212532168545,0.00114077537431694,0.0018058933694074394,0.0008246934231326431,0.0010437820976429602,0.017332182616764072,0.005205704226222572,0.003159230312852799,0.0011736752071927277,0.0034018143653066317,-0.027132553802177606,-0.026879280677202997,-0.0002532731249746088
2002-11-01,0.0015871599482120023,0.0007170210697311644,0.0038507380082898274,0.0012584928904445436,0.00023583339712442781,0.004892003526310731,0.004312380456145369,0.004153659991013115,0.0011736846598262526,0.0015379055567786098,0.0009904901134774144,0.0010074807370916684,0.017732616771840966,0.0032477705895199585,0.0026443883278817,0.0014659308962567657,0.0034108430559734045,-0.026770064325805754,-0.02419117266416948,-0.0025788916616362734
2002-12-01,0.001612333178118589,0.0011153618315154993,0.003346604490628821,0.0014367882955995163,0.0002841132514463598,0.004874451163175513,0.0041675696101545045,0.004441887686102774,0.001069016902238879,0.0012970423750637867,0.001089779775793117,0.0011501696860058736,0.017982816785482324,0.00411418812115692,0.0026328680748387446,0.001616488490642178,0.0038113733250599883,-0.02536344874379104,-0.02156188914474916,-0.003801559599041878
2003-01-01,0.0014434961079877228,0.0005402636415412045,0.0036042228811713236,0.0011419103783907973,0.0002322645443254083,0.0038802317271440095,0.0038482271239501263,0.003456714716224914,0.0015830127353318436,0.00149743535768063,0.0008896299783684545,0.0009479800637834115,0.02070978215796982,0.0036454151572482656,0.0026725344423593166,0.0013813051359335572,0.003432827671650173,-0.007926033819940947,-0.019561343991650687,0.01163531017170974
2003-02-01,0.0012534691037808742,0.0008910275763250639,0.003338237458937383,0.0011942711859024675,0.00019109947555998987,0.0035135276864845374,0.003823310600062471,0.0035907466031158347,0.0012657995544449246,0.0016009056353104,0.0008523269043959004,0.0012116613954826663,0.020378677206021475,0.004298518783576651,0.003264351902240931,0.0015557542832087567,0.0032078948207571647,-0.01007288569589293,-0.01913960703748691,0.009066721341593979
2003-03-01,0.0015623790042673196,0.0005454173710883361,0.003304261809257878,0.0013345987569874226,0.000194167918294172,0.003820711349546711,0.004198391213071293,0.003779162678350053,0.0013171427531127758,0.0012528275666296575,0.0008533813333945981,0.0010214258328666386,0.019620629354972278,0.004709899662937672,0.003037564391503056,0.0015435976692362535,0.00360758767135217,-0.023737558692388916,-0.020083217097699696,-0.00365434159468922
2003-04-01,0.0017194637207824308,0.0014920533885016433,0.00512117071442446,0.0012391799415363562,0.00026275363966783884,0.0051464609968239605,0.0041670098043433855,0.004071152620337965,0.001099061071268387,0.0013154504955249602,0.0012221610788430573,0.001657659767439495,0.016740442103981804,0.0032917382624073326,0.003068408806528293,0.0013016423392905466,0.0035229713764746533,-0.03239557292166895,-0.021272040853571532,-0.011123532068097415
2003-05-01,0.001692186093769968,0.0006647961672475379,0.0036114506229348526,0.0012442181180135263,0.00028266194512037115,0.004268107962120755,0.0037886664881769828,0.004340897529642767,0.0010728982311694764,0.0020797572307133345,0.001185747081900568,0.0011027766715621633,0.01979237372145488,0.003654938799717051,0.0032394324703075585,0.0013605550724203692,0.0044137879673367695,-0.022883761320420692,-0.021951379145853808,-0.0009323821745668842
2003-06-01,0.0019486385455651893,0.0012623394738916398,0.004278157077431544,0.0012218235069946337,0.00026134933050551095,0.003959794293759635,0.00470934423421889,0.0039464585229550386,0.0014359746630049082,0.0018084123990733517,0.0011105184553962567,0.0010875148652415806,0.019119020695145428,0.004371501691024774,0.003466589058651876,0.0015112249083999714,0.003530061368586741,-0.025712047399453875,-0.022478886022107677,-0.0032331613773461977
2003-07-01,0.0012701161112422033,0.0009262518694725717,0.0049070749214885035,0.0010873338538787498,0.00025200665526340185,0.0037442908433076892,0.003379025946508825,0.0033083119021482506,0.0010357238574694554,0.002060105381208674,0.0009708306254539305,0.0008466474016274396,0.019176729778124048,0.005499104541133317,0.0030062618852067275,0.0013436227751607716,0.004021281384136759,-0.01932585352998073,-0.023305453747350983,0.0039796002173702535
2003-08-01,0.0014387221684851324,0.0008371497706750987,0.0038111688362063743,0.00154283822322285,0.00025234009398236365,0.004165580397257434,0.0033474812176749053,0.003385657806495212,0.0008016076378820421,0.001480126943509995,0.001000804736768262,0.0009054675461064815,0.020602428423667385,0.003949536754925406,0.003280349407803041,0.001439474728274684,0.004336320614036452,-0.013978046419787393,-0.02520529072433618,0.011227244304548786
2003-09-01,0.0016327807403178343,0.0009381326440173986,0.0025543920044614164,0.0015196724526027822,0.00021797126061024244,0.004203565468781777,0.0036723070236996617,0.0035786816870881123,0.0019435429118962316,0.00269445151298629,0.0010149318138411175,0.0007767835404750721,0.019654804844245727,0.003770611504146259,0.0036974357020779372,0.001376881869879592,0.004441648248035229,-0.02347296154079559,-0.028554645334078713,0.005081683793283123
2003-10-01,0.0016490451606675626,0.0007709457818272686,0.0031027507522344193,0.0015114187126434994,0.00024071804204787994,0.004300577332803092,0.003618006586825342,0.003771412461133979,0.0024113822035590213,0.0021387934583880605,0.0010316791215536913,0.0008301840973280155,0.017274816474354505,0.0034731077036261795,0.0034622847225328273,0.0014663390049715398,0.003972107329942758,-0.04188893453607645,-0.03260704152713917,-0.00928189300893728
2003-11-01,0.0015866398610570901,0.0007491798319110147,0.003143542721934277,0.001811122578357934,0.00022730472395161096,0.004514322949801138,0.0033071243132364687,0.003429651443279457,0.0013961445147825616,0.002270052229943258,0.0011208136021412616,0.0011004684346404402,0.01723704806014638,0.003543557213903201,0.003596333116440359,0.0011851457635004914,0.004578987050388403,-0.04002400243668913,-0.03610783487474979,-0.0039161675619393405
2003-12-01,0.0016614980911038516,0.0008848712372793784,0.003242926243277309,0.0012621722890375528,0.00019041202413332703,0.003974492889173867,0.0031506616298297217,0.002973206035813512,0.001557559536100561,0.0023750928529734667,0.001106174445288685,0.0010026012094044865,0.016609280756705196,0.0031104873645750437,0.0031445227883512106,0.0013434207079748182,0.0057785587010166905,-0.037051175244658285,-0.03873057024903653,0.001679395004378248
2004-01-01,0.001405937245719802,0.0009422741714332332,0.004427899797624419,0.0013212667520823744,0.0001862387710264827,0.00466956901952144,0.0038630849348876336,0.003366887215267086,0.0013370064033068015,0.0018887286114044931,0.001057573532653257,0.0010395843158401649,0.015075164914262648,0.004635835946900199,0.002972473388044232,0.0012216707831214713,0.003884031321331205,-0.04567480796966561,-0.040540409278319325,-0.005134398691346284
2004-02-01,0.0015366721325259006,0.0009061890514280306,0.003584338259152632,0.0013043979583310047,0.00020236452036197965,0.005030751743921821,0.0034323636947237906,0.003293392600824051,0.0015085124682580368,0.001333333179365103,0.001056916992442659,0.001114454626262732,0.016936834882381832,0.003472051245920966,0.0034120289786825414,0.0012117644832886202,0.003092565607384094,-0.03462734859859906,-0.041434574090480236,0.006807225491881175
2004-03-01,0.0016125198880208268,0.0007154611260365398,0.004090016640227454,0.0016333867282880016,0.00023796920302468635,0.00487506899773674,0.0036104710405454824,0.0034337993673293223,0.0016189479739872228,0.0023630962357999263,0.0010913505894067101,0.001209496020152064,0.016173440261596672,0.002680246818682337,0.0035134942082092092,0.00192360696737109,0.0037533807222633895,-0.04914617141246902,-0.04182372668253599,-0.007322444729933028
2004-04-01,0.001385484876434979,0.0005841658606072415,0.003907174418843929,0.0015453484345993246,0.00021653471595679127,0.0046197213660986265,0.0032838894523259166,0.0030770052788793092,0.0015954910815857905,0.0019597005183678872,0.0010050833729854211,0.0008657553137868294,0.015916855011632394,0.0032364178097480517,0.0031223241332402228,0.0012120528910103197,0.004127651528064302,-0.04132772003183538,-0.041437806502315155,0.00011008647047977549
2004-05-01,0.0013352446904194293,0.0008657868193885838,0.0037023210608668634,0.001541459055117445,0.0001824339136090813,0.0044760354067114785,0.0033688445543699225,0.003008727796501253,0.0018685255145058062,0.0020414230146003263,0.0011572586640844636,0.001005394492395995,0.015531972134587499,0.0029789331352271134,0.003319898675338377,0.0011800514872136187,0.003725105947627127,-0.043447928796371604,-0.040738997470639644,-0.00270893132573196
2004-06-01,0.0015384720777395537,0.0006496229661218187,0.0029517500598860344,0.0016128021373434023,0.00014618769627763807,0.0036759451111176896,0.0032643742571667653,0.0027436668012882403,0.001795316393089678,0.0021282934197624365,0.000995409851731876,0.0006299549132418013,0.0172689733635895,0.0030529976280513566,0.00327751850416204,0.001167383152041619,0.004662964305069029,-0.03181612301809067,-0.04017847486128329,0.008362351843192624
2004-07-01,0.0013957607055080149,0.0005896573829151337,0.0029520004198135188,0.0013601983861173963,0.00019769315296083836,0.00463229548882689,0.003023157538198186,0.0027020693728565647,0.0015851506864900094,0.0018916614208771023,0.001039138392278983,0.0010712955219553018,0.01595973422659276,0.003085193319302232,0.003084763504922406,0.0012026193115511783,0.004153411850233605,-0.03496876703233398,-0.0404783070805932,0.005509540048259216
2004-08-01,0.0014424254548680076,0.0009826389984107019,0.0033517132836970677,0.0013984803582591109,0.00019737290804341457,0.004474341835083261,0.0029713201822008234,0.0028015804267056315,0.0014977161187961034,0.0017912890622472622,0.0011555820376348844,0.0008209315163721809,0.014906832035385478,0.003546665498964267,0.0032237267693634476,0.0010048563149991834,0.003961928980402818,-0.04932671461797744,-0.04152432735059716,-0.0078023872673802785
2004-09-01,0.001291140823058811,0.0008188926819758218,0.0029849428688618054,0.0013484191711247,0.0001934967107201772,0.005004671031417449,0.0029279062653051217,0.0026999778637906945,0.0014683573312635038,0.0018743548811275812,0.0010211437610614328,0.0007224626813024998,0.01483766561651354,0.003929348353945207,0.003410149476405523,0.0008746380261677898,0.004056929291621393,-0.04036750816766621,-0.042651414888497066,0.0022839067208308556
2004-10-01,0.001289871580438404,0.0005961790504282125,0.0037726211044824664,0.0014321781962233246,0.00032063641301252523,0.004203680734966118,0.003298711829780773,0.002772184700915675,0.001633010578483933,0.0017144807119460258,0.0010307930980153232,0.0009310814309949426,0.01527104574854344,0.003624891601642271,0.0031757567302689175,0.0009358599936022695,0.003445882727101641,-0.04033582454649731,-0.04397468763823283,0.003638863091735521
2004-11-01,0.001319623362787006,0.0007810013114289755,0.0038663921559196138,0.0014576050017530162,0.00021308181284583177,0.004297734602867306,0.0033587755631137926,0.003039351216177974,0.0010752046120925862,0.0020422016056212268,0.0010020122726541267,0.0009659477236275541,0.014007440528730167,0.003466098395640834,0.0026016924595020285,0.0011937461594768153,0.004262847116584827,-0.04846865118287491,-0.04538087287166131,-0.003087778311213603
2004-12-01,0.0012293966896690543,0.0008688325256262317,0.0035835895621988347,0.0013945829570650267,0.00021476809490360508,0.004471030874858064,0.0031650093322118933,0.0026692569540283616,0.0017752406307390302,0.0024357277124786845,0.0009193583155204322,0.0008472769818172292,0.014217998645927741,0.003261250136204359,0.0028777001140955624,0.0010064724455778754,0.0043509605601552625,-0.04566477943684877,-0.046392811551465775,0.0007280321146170068
2005-01-01,0.0014365270506290447,0.000777337091763952,0.003931349193317798,0.0015639641402707708,0.0002202931468401107,0.004197171197586579,0.002977415260580001,0.002667078634413265,0.0015929813156509215,0.002085065483269105,0.0009366107976444319,0.0009179497096233279,0.014146134911985337,0.0032733243679063436,0.00313527528135415,0.0010680398814959195,0.003188953893358978,-0.05222658233175825,-0.04684212247145086,-0.005384459860307396
2005-02-01,0.0014078262623979337,0.0007844821449563867,0.003470916707581661,0.0015072082099089339,0.00013931545003518006,0.004101682177772374,0.0029718045066625884,0.0027598704706100164,0.0015322543061317537,0.001970216249113912,0.000989404856908896,0.0007344175307501318,0.014319120254254247,0.003970584350200571,0.0031753294213993323,0.0012555122255021958,0.004407740763686253,-0.046546942590224516,-0.04648762121395948,-5.932137626503409e-05
2005-03-01,0.0013496276162784896,0.0007456287769016185,0.003528963543219963,0.001404102278161173,0.00023712941061187012,0.003979289641063562,0.0028927789119701204,0.0028273868247036525,0.0015293012451886192,0.0025150627967354196,0.0010566599987822368,0.0009448806009046884,0.014864261505773293,0.0017436696822073052,0.0032307760562813098,0.0011742793843784478,0.0036979198238723194,-0.043798822052567354,-0.04562656934736527,0.0018277472947979129
2005-04-01,0.0014326594379634417,0.0008089721126224218,0.002876280840884431,0.0014741823105416572,0.0002033007952685675,0.003974101965117715,0.0027320872337789157,0.002454096524218097,0.0016626083056033676,0.0017149784903290589,0.0007701975778733529,0.0007682361582314,0.014224509016878703,0.004240151187558362,0.002945499042659344,0.0011429242515240928,0.0035917078818377196,-0.04777440987531523,-0.04456216057766839,-0.003212249297646838
2005-05-01,0.001288406149443827,0.0006848280960247135,0.002966040412365041,0.0014597003525889426,0.00024967350739698885,0.002751088020011655,0.0027997541239158487,0.002705665182336636,0.0015168242702545236,0.0021606787680924578,0.0008197791827337708,0.0006692475526485637,0.014932117229508497,0.0038641073166264485,0.0027255815741984413,0.0013684884842996663,0.0038815199996781987,-0.04308686198722045,-0.043414813881389167,0.00032795189416871817
2005-06-01,0.0012005731975541778,0.0008153384976282272,0.0027800500724174263,0.0012671503731270196,0.00023074441567978198,0.003947462794256881,0.0026368685287976286,0.0023454558346399984,0.0015177946721551942,0.0017715988747954157,0.0009647825602773533,0.0007061914675813279,0.015090367936244724,0.003605703752652107,0.0025386072156757403,0.0012694037941245128,0.0033756266561803657,-0.03475565537809899,-0.04262617316481267,0.007870517786713674
2005-07-01,0.0011288377488476433,0.0010032489145178737,0.0031263530913109242,0.0014543229041369308,0.00019113974266803655,0.0041584169863593985,0.002772702342899486,0.0025354934528792183,0.001494778563852705,0.001759995767437132,0.0009521182151229836,0.0007663316171625506,0.013883314868026114,0.0032046208648541,0.0025446940038009198,0.001124978544127726,0.0034995433597578606,-0.04415994397548939,-0.04260508714480707,-0.0015548568306823218
2005-08-01,0.0011343774079221904,0.0006592026856783889,0.0030809197178701788,0.0014491392298006769,0.00020585574604822316,0.004255701696639691,0.0027177360232111623,0.0024404928445887456,0.0015737787368529902,0.001879497280213708,0.0008448321303834844,0.0007394298963257953,0.014251780046332896,0.0030511894253544575,0.0026084066847166156,0.0011163843332799568,0.0033787629425506,-0.04278898278732979,-0.04297335275956919,0.00018436997223940377
2005-09-01,0.001206976918051778,0.0004825000346210506,0.0030436118962635277,0.0015517305528069852,0.000250296836478619,0.0038404778654508847,0.0028652860964854918,0.002419722102817258,0.001974764286167048,0.0023189000775995835,0.0009190094969743258,0.0008496776647578358,0.0137550051028381,0.004536015524525989,0.002419652778141502,0.0012430450328938642,0.003418663890611421,-0.05052995437314767,-0.04350825263036405,-0.007021701742783618
2005-10-01,0.0011321072581893937,0.0006792200426139329,0.0034009785071700436,0.0013457839149820718,0.00022191745668323737,0.00450464020413757,0.002597055391157949,0.0022747331042602026,0.0013626117536279332,0.0021600309125432557,0.0007380864691274145,0.001061524561177054,0.0135075429123966,0.002727563592715205,0.0026782600054059916,0.0011345316353143383,0.00407850018530124,-0.03812449615088265,-0.04396863238123276,0.005844136230350114
2005-11-01,0.0012100877462358764,0.000668594221363603,0.0035122621291528025,0.0016494935615289147,0.00021522768761247292,0.00422809398178528,0.0025774140805168433,0.0022200473992570365,0.0015913602585392536,0.0019054117451472977,0.0012007853458087306,0.0005467480373503989,0.013469564811039546,0.0031100953109964666,0.0031348343626325676,0.0011040754248400403,0.003545968377069498,-0.04734352494588867,-0.04481550781049477,-0.002528017135393898
2005-12-01,0.0011989680107134652,0.0005717180800646733,0.0030954551833381775,0.001590109102298629,0.00018770103733913875,0.0044569104634639015,0.0027798389898302167,0.0021968810855289966,0.0014287856714563809,0.001731930155200111,0.0009061551573134965,0.0004322062477734645,0.013129048556542736,0.003982206208163735,0.0025911914800706747,0.0011015534054747075,0.002963660928544762,-0.047310996052871035,-0.04592548109343451,-0.0013855149594365276
2006-01-01,0.00113553414526817,0.0006093908933362084,0.0025284259498710437,0.001436322759636001,0.00017406039253568982,0.003831009792855885,0.0021280528217446546,0.002126264221026502,0.0016535704675139683,0.0015337368629150666,0.0006745035120256868,0.00039353653455497103,0.012071441960028836,0.005646027532651613,0.0023692727416693747,0.0007844601991715621,0.003316144080511222,-0.039743973196396,-0.04742795611887585,0.007683982922479848
2006-02-01,0.0012916367896294396,0.0004683073233079251,0.0025407524819799528,0.001723481360654611,0.00022569445120083892,0.004701053579875195,0.002743696320977103,0.0024357960519479673,0.0015462242303592869,0.0019409439971372758,0.0009581213061009609,0.0003755953922636343,0.013162685100913323,0.0026517680955030114,0.002458330227892019,0.001007575548074091,0.0034432725559780555,-0.047920728989932604,-0.049590888271586225,0.0016701592816536215
2006-03-01,0.0011446263980272207,0.0006263725883008206,0.003012237490053243,0.0015679633548105914,0.0002221871266414315,0.003952758946662067,0.00259875907440865,0.0022600294466224398,0.001617740100467079,0.002094791012075249,0.000994409387092021,0.0008718672255203728,0.011739828102557692,0.003120379798157509,0.0023104506938780227,0.0010224277394366645,0.00375797924845236,-0.05867615413829608,-0.051913834644085124,-0.006762319494210953
2006-04-01,0.0011831664502930774,0.0006348616852007922,0.002965314718860476,0.0014800167087485028,0.0001731137900993219,0.004711757635091757,0.0026141642758900903,0.0023065972112256807,0.0021896042054531145,0.0019878541570731347,0.0010585044394352202,0.0006474588671135412,0.01092498193006827,0.0027558307658461234,0.0025103352660437736,0.0013964943320357657,0.003644699088293285,-0.06004347428289214,-0.05372933640072664,-0.006314137882165498
2006-05-01,0.0011604392461369985,0.0005127256437745156,0.0026862791232292035,0.0012333036370858344,0.00017552033684625903,0.00387951319079241,0.0026559960151749462,0.002143669566161241,0.0017114797720097397,0.0018212632226973981,0.0009095209148011218,0.0007791813386582454,0.013256194667980866,0.002873083740510656,0.002544261101694892,0.001358177404941215,0.0032167230606403507,-0.04196144577344252,-0.05504616665528596,0.01308472088184344
2006-06-01,0.001085302545421835,0.0005474331100188613,0.003063456013170737,0.0014254928236261005,0.00011724944485779298,0.0038394470238139857,0.0028255631536519,0.0023598925781855348,0.001822060388926615,0.002073300411490622,0.0010351718482713745,0.0008100069282179836,0.010632602160805001,0.00418090940603053,0.0023369434429466075,0.0011985438972974545,0.003153783588783496,-0.06188292579027954,-0.056504512309754784,-0.005378413480524757
2006-07-01,0.0012746272837987306,0.0007219932183641384,0.0036135199214351924,0.0014589742706944565,0.00020164035148331142,0.003135115898032121,0.0033053710304307682,0.0022709833622517384,0.002298619494428582,0.001629902451846964,0.0010094256792983485,0.0009311406174446938,0.010571560420287535,0.0036102533556489156,0.0024075054521639407,0.0012450568123606731,0.003908957730219978,-0.06133261593141226,-0.05743608817794055,-0.0038965277534717124
